age,year,value,sex,type
56,1983,307927,Male,pop
57,1983,311122,Male,pop
58,1983,306339,Male,pop
59,1983,305695,Male,pop
60,1983,303176,Male,pop
61,1983,316289,Male,pop
62,1983,323120,Male,pop
63,1983,332227,Male,pop
64,1983,221693,Male,pop
65,1983,207548,Male,pop
66,1983,226832,Male,pop
67,1983,237822,Male,pop
68,1983,245027,Male,pop
69,1983,238653,Male,pop
70,1983,228035,Male,pop
71,1983,213949,Male,pop
72,1983,200990,Male,pop
73,1983,191376,Male,pop
74,1983,178164,Male,pop
75,1983,163898,Male,pop
76,1983,146737,Male,pop
77,1983,130705,Male,pop
78,1983,117411,Male,pop
79,1983,102691,Male,pop
80,1983,89865,Male,pop
81,1983,75865,Male,pop
82,1983,63885,Male,pop
83,1983,52530,Male,pop
84,1983,40369,Male,pop
85,1983,32760,Male,pop
86,1983,26779,Male,pop
87,1983,21363,Male,pop
88,1983,16978,Male,pop
89,1983,12922,Male,pop
90,1983,10420,Male,pop
91,1983,7792,Male,pop
92,1983,5623,Male,pop
93,1983,4006,Male,pop
94,1983,2803,Male,pop
95,1983,1839,Male,pop
96,1983,1196,Male,pop
97,1983,748,Male,pop
98,1983,491,Male,pop
99,1983,313,Male,pop
100,1983,189,Male,pop
101,1983,98,Male,pop
102,1983,47,Male,pop
103,1983,21,Male,pop
104,1983,10,Male,pop
0,1984,364810,Male,pop
1,1984,365911,Male,pop
2,1984,364095,Male,pop
3,1984,370452,Male,pop
4,1984,373478,Male,pop
5,1984,360902,Male,pop
6,1984,332683,Male,pop
7,1984,327861,Male,pop
8,1984,342657,Male,pop
9,1984,355718,Male,pop
10,1984,368273,Male,pop
11,1984,396298,Male,pop
12,1984,420102,Male,pop
13,1984,444037,Male,pop
14,1984,440326,Male,pop
15,1984,456209,Male,pop
16,1984,461610,Male,pop
17,1984,476137,Male,pop
18,1984,478353,Male,pop
19,1984,493273,Male,pop
20,1984,491660,Male,pop
21,1984,479568,Male,pop
22,1984,466906,Male,pop
23,1984,456834,Male,pop
24,1984,438355,Male,pop
25,1984,423418,Male,pop
26,1984,411547,Male,pop
27,1984,398433,Male,pop
28,1984,390584,Male,pop
29,1984,378256,Male,pop
30,1984,383347,Male,pop
31,1984,380866,Male,pop
32,1984,372715,Male,pop
33,1984,381344,Male,pop
34,1984,391471,Male,pop
35,1984,405334,Male,pop
36,1984,432066,Male,pop
37,1984,473160,Male,pop
38,1984,371814,Male,pop
39,1984,367565,Male,pop
40,1984,371544,Male,pop
41,1984,355350,Male,pop
42,1984,325428,Male,pop
43,1984,301822,Male,pop
44,1984,320585,Male,pop
45,1984,322000,Male,pop
46,1984,321702,Male,pop
47,1984,316457,Male,pop
48,1984,311639,Male,pop
49,1984,307046,Male,pop
50,1984,298232,Male,pop
51,1984,298654,Male,pop
52,1984,308419,Male,pop
53,1984,311728,Male,pop
54,1984,308650,Male,pop
55,1984,304291,Male,pop
56,1984,300793,Male,pop
57,1984,304185,Male,pop
58,1984,307219,Male,pop
59,1984,301994,Male,pop
60,1984,300875,Male,pop
61,1984,297969,Male,pop
62,1984,310101,Male,pop
63,1984,315658,Male,pop
64,1984,323863,Male,pop
65,1984,215907,Male,pop
66,1984,201621,Male,pop
67,1984,219650,Male,pop
68,1984,229363,Male,pop
69,1984,235349,Male,pop
70,1984,228451,Male,pop
71,1984,217322,Male,pop
72,1984,202928,Male,pop
73,1984,189422,Male,pop
74,1984,179245,Male,pop
75,1984,165840,Male,pop
76,1984,151452,Male,pop
77,1984,134615,Male,pop
78,1984,118871,Male,pop
79,1984,105996,Male,pop
80,1984,92345,Male,pop
81,1984,79720,Male,pop
82,1984,66567,Male,pop
83,1984,55430,Male,pop
84,1984,44923,Male,pop
85,1984,34139,Male,pop
86,1984,27418,Male,pop
87,1984,22112,Male,pop
88,1984,17432,Male,pop
89,1984,13614,Male,pop
90,1984,10490,Male,pop
91,1984,7906,Male,pop
92,1984,5796,Male,pop
93,1984,4084,Male,pop
94,1984,2839,Male,pop
95,1984,1930,Male,pop
96,1984,1244,Male,pop
97,1984,783,Male,pop
98,1984,484,Male,pop
99,1984,310,Male,pop
100,1984,188,Male,pop
101,1984,105,Male,pop
102,1984,57,Male,pop
103,1984,24,Male,pop
104,1984,12,Male,pop
0,1985,379543,Male,pop
1,1985,364079,Male,pop
2,1985,365750,Male,pop
3,1985,364844,Male,pop
4,1985,371271,Male,pop
5,1985,374414,Male,pop
6,1985,361730,Male,pop
7,1985,333414,Male,pop
8,1985,328655,Male,pop
9,1985,343317,Male,pop
10,1985,356408,Male,pop
11,1985,369143,Male,pop
12,1985,396688,Male,pop
13,1985,420517,Male,pop
14,1985,443286,Male,pop
15,1985,440143,Male,pop
16,1985,457135,Male,pop
17,1985,460614,Male,pop
18,1985,474432,Male,pop
19,1985,477697,Male,pop
20,1985,491180,Male,pop
21,1985,490560,Male,pop
22,1985,478194,Male,pop
23,1985,465464,Male,pop
24,1985,456375,Male,pop
25,1985,437502,Male,pop
26,1985,422670,Male,pop
27,1985,411596,Male,pop
28,1985,398219,Male,pop
29,1985,390124,Male,pop
30,1985,378319,Male,pop
31,1985,383215,Male,pop
32,1985,380761,Male,pop
33,1985,372771,Male,pop
34,1985,381443,Male,pop
35,1985,391231,Male,pop
36,1985,405029,Male,pop
37,1985,431696,Male,pop
38,1985,472827,Male,pop
39,1985,371586,Male,pop
40,1985,367442,Male,pop
41,1985,371109,Male,pop
42,1985,354631,Male,pop
43,1985,324794,Male,pop
44,1985,300894,Male,pop
45,1985,319315,Male,pop
46,1985,320906,Male,pop
47,1985,320453,Male,pop
48,1985,315137,Male,pop
49,1985,310196,Male,pop
50,1985,305500,Male,pop
51,1985,296850,Male,pop
52,1985,297017,Male,pop
53,1985,306406,Male,pop
54,1985,309394,Male,pop
55,1985,305889,Male,pop
56,1985,301163,Male,pop
57,1985,297356,Male,pop
58,1985,300227,Male,pop
59,1985,303222,Male,pop
60,1985,297147,Male,pop
61,1985,295620,Male,pop
62,1985,292294,Male,pop
63,1985,303540,Male,pop
64,1985,307745,Male,pop
65,1985,314801,Male,pop
66,1985,209684,Male,pop
67,1985,195314,Male,pop
68,1985,212124,Male,pop
69,1985,220460,Male,pop
70,1985,225227,Male,pop
71,1985,217688,Male,pop
72,1985,206099,Male,pop
73,1985,191474,Male,pop
74,1985,177488,Male,pop
75,1985,167000,Male,pop
76,1985,153299,Male,pop
77,1985,139039,Male,pop
78,1985,122692,Male,pop
79,1985,107394,Male,pop
80,1985,95263,Male,pop
81,1985,81881,Male,pop
82,1985,70044,Male,pop
83,1985,57720,Male,pop
84,1985,47516,Male,pop
85,1985,38017,Male,pop
86,1985,28375,Male,pop
87,1985,22653,Male,pop
88,1985,18017,Male,pop
89,1985,14013,Male,pop
90,1985,10738,Male,pop
91,1985,8099,Male,pop
92,1985,5947,Male,pop
93,1985,4267,Male,pop
94,1985,2954,Male,pop
95,1985,1986,Male,pop
96,1985,1339,Male,pop
97,1985,832,Male,pop
98,1985,508,Male,pop
99,1985,305,Male,pop
100,1985,193,Male,pop
101,1985,111,Male,pop
102,1985,61,Male,pop
103,1985,31,Male,pop
104,1985,13,Male,pop
0,1986,383733,Male,pop
1,1986,379648,Male,pop
2,1986,364224,Male,pop
3,1986,367024,Male,pop
4,1986,366688,Male,pop
5,1986,372526,Male,pop
6,1986,375458,Male,pop
7,1986,362438,Male,pop
8,1986,334246,Male,pop
9,1986,329591,Male,pop
10,1986,343833,Male,pop
11,1986,357545,Male,pop
12,1986,369605,Male,pop
13,1986,397287,Male,pop
14,1986,421073,Male,pop
15,1986,442676,Male,pop
16,1986,441081,Male,pop
17,1986,455455,Male,pop
18,1986,458523,Male,pop
19,1986,473856,Male,pop
20,1986,475412,Male,pop
21,1986,489136,Male,pop
22,1986,487516,Male,pop
23,1986,475672,Male,pop
24,1986,463513,Male,pop
25,1986,455007,Male,pop
26,1986,436022,Male,pop
27,1986,421572,Male,pop
28,1986,410604,Male,pop
29,1986,397215,Male,pop
30,1986,389580,Male,pop
31,1986,377550,Male,pop
32,1986,382554,Male,pop
33,1986,380230,Male,pop
34,1986,371948,Male,pop
35,1986,380834,Male,pop
36,1986,390421,Male,pop
37,1986,404241,Male,pop
38,1986,430987,Male,pop
39,1986,472293,Male,pop
40,1986,371191,Male,pop
41,1986,366531,Male,pop
42,1986,370301,Male,pop
43,1986,353640,Male,pop
44,1986,323910,Male,pop
45,1986,299786,Male,pop
46,1986,317801,Male,pop
47,1986,319554,Male,pop
48,1986,318959,Male,pop
49,1986,313599,Male,pop
50,1986,308684,Male,pop
51,1986,303796,Male,pop
52,1986,295108,Male,pop
53,1986,294882,Male,pop
54,1986,303980,Male,pop
55,1986,306689,Male,pop
56,1986,302720,Male,pop
57,1986,297508,Male,pop
58,1986,293576,Male,pop
59,1986,295836,Male,pop
60,1986,298582,Male,pop
61,1986,291934,Male,pop
62,1986,289728,Male,pop
63,1986,286037,Male,pop
64,1986,296348,Male,pop
65,1986,299254,Male,pop
66,1986,305283,Male,pop
67,1986,202967,Male,pop
68,1986,188478,Male,pop
69,1986,203916,Male,pop
70,1986,211334,Male,pop
71,1986,214645,Male,pop
72,1986,206374,Male,pop
73,1986,194393,Male,pop
74,1986,179712,Male,pop
75,1986,165245,Male,pop
76,1986,154185,Male,pop
77,1986,140489,Male,pop
78,1986,126504,Male,pop
79,1986,110505,Male,pop
80,1986,96518,Male,pop
81,1986,84488,Male,pop
82,1986,71823,Male,pop
83,1986,60768,Male,pop
84,1986,49379,Male,pop
85,1986,40058,Male,pop
86,1986,31545,Male,pop
87,1986,23241,Male,pop
88,1986,18406,Male,pop
89,1986,14400,Male,pop
90,1986,11111,Male,pop
91,1986,8256,Male,pop
92,1986,6096,Male,pop
93,1986,4372,Male,pop
94,1986,3054,Male,pop
95,1986,2075,Male,pop
96,1986,1353,Male,pop
97,1986,894,Male,pop
98,1986,534,Male,pop
99,1986,317,Male,pop
100,1986,196,Male,pop
101,1986,119,Male,pop
102,1986,64,Male,pop
103,1986,40,Male,pop
104,1986,18,Male,pop
0,1987,386987,Male,pop
1,1987,382576,Male,pop
2,1987,379659,Male,pop
3,1987,365319,Male,pop
4,1987,367309,Male,pop
5,1987,367012,Male,pop
6,1987,372928,Male,pop
7,1987,375906,Male,pop
8,1987,362809,Male,pop
9,1987,334632,Male,pop
10,1987,329729,Male,pop
11,1987,344467,Male,pop
12,1987,357615,Male,pop
13,1987,369969,Male,pop
14,1987,397441,Male,pop
15,1987,421255,Male,pop
16,1987,442963,Male,pop
17,1987,440033,Male,pop
18,1987,453808,Male,pop
19,1987,458597,Male,pop
20,1987,472142,Male,pop
21,1987,474556,Male,pop
22,1987,486852,Male,pop
23,1987,485257,Male,pop
24,1987,473646,Male,pop
25,1987,461420,Male,pop
26,1987,454064,Male,pop
27,1987,434876,Male,pop
28,1987,420291,Male,pop
29,1987,409379,Male,pop
30,1987,396511,Male,pop
31,1987,388846,Male,pop
32,1987,376891,Male,pop
33,1987,382114,Male,pop
34,1987,379544,Male,pop
35,1987,371138,Male,pop
36,1987,380057,Male,pop
37,1987,389820,Male,pop
38,1987,403763,Male,pop
39,1987,430795,Male,pop
40,1987,472112,Male,pop
41,1987,370378,Male,pop
42,1987,365621,Male,pop
43,1987,369390,Male,pop
44,1987,352388,Male,pop
45,1987,322725,Male,pop
46,1987,298464,Male,pop
47,1987,316197,Male,pop
48,1987,318095,Male,pop
49,1987,317306,Male,pop
50,1987,311872,Male,pop
51,1987,306844,Male,pop
52,1987,301982,Male,pop
53,1987,292870,Male,pop
54,1987,292372,Male,pop
55,1987,300978,Male,pop
56,1987,303459,Male,pop
57,1987,299084,Male,pop
58,1987,293209,Male,pop
59,1987,288963,Male,pop
60,1987,290851,Male,pop
61,1987,293259,Male,pop
62,1987,286092,Male,pop
63,1987,283095,Male,pop
64,1987,278608,Male,pop
65,1987,287775,Male,pop
66,1987,292582,Male,pop
67,1987,298155,Male,pop
68,1987,195124,Male,pop
69,1987,179990,Male,pop
70,1987,194261,Male,pop
71,1987,200821,Male,pop
72,1987,203607,Male,pop
73,1987,195211,Male,pop
74,1987,182884,Male,pop
75,1987,167723,Male,pop
76,1987,153306,Male,pop
77,1987,142346,Male,pop
78,1987,128868,Male,pop
79,1987,115314,Male,pop
80,1987,100135,Male,pop
81,1987,85839,Male,pop
82,1987,74654,Male,pop
83,1987,62687,Male,pop
84,1987,52496,Male,pop
85,1987,42106,Male,pop
86,1987,33613,Male,pop
87,1987,26043,Male,pop
88,1987,18957,Male,pop
89,1987,14825,Male,pop
90,1987,11608,Male,pop
91,1987,8685,Male,pop
92,1987,6321,Male,pop
93,1987,4549,Male,pop
94,1987,3200,Male,pop
95,1987,2185,Male,pop
96,1987,1432,Male,pop
97,1987,927,Male,pop
98,1987,603,Male,pop
99,1987,357,Male,pop
100,1987,209,Male,pop
101,1987,119,Male,pop
102,1987,69,Male,pop
103,1987,40,Male,pop
104,1987,24,Male,pop
0,1988,398127,Male,pop
1,1988,385243,Male,pop
2,1988,382362,Male,pop
3,1988,380442,Male,pop
4,1988,365349,Male,pop
5,1988,367218,Male,pop
6,1988,367139,Male,pop
7,1988,373095,Male,pop
8,1988,375911,Male,pop
9,1988,363033,Male,pop
10,1988,334544,Male,pop
11,1988,330039,Male,pop
12,1988,344587,Male,pop
13,1988,357786,Male,pop
14,1988,370031,Male,pop
15,1988,397669,Male,pop
16,1988,422464,Male,pop
17,1988,440983,Male,pop
18,1988,438010,Male,pop
19,1988,453584,Male,pop
20,1988,456517,Male,pop
21,1988,470688,Male,pop
22,1988,471845,Male,pop
23,1988,483367,Male,pop
24,1988,481916,Male,pop
25,1988,470274,Male,pop
26,1988,458666,Male,pop
27,1988,452229,Male,pop
28,1988,432739,Male,pop
29,1988,418025,Male,pop
30,1988,408088,Male,pop
31,1988,395103,Male,pop
32,1988,387625,Male,pop
33,1988,375901,Male,pop
34,1988,380967,Male,pop
35,1988,378294,Male,pop
36,1988,369926,Male,pop
37,1988,379065,Male,pop
38,1988,389047,Male,pop
39,1988,403114,Male,pop
40,1988,430143,Male,pop
41,1988,471134,Male,pop
42,1988,369305,Male,pop
43,1988,364411,Male,pop
44,1988,368130,Male,pop
45,1988,350994,Male,pop
46,1988,321317,Male,pop
47,1988,296953,Male,pop
48,1988,314573,Male,pop
49,1988,316579,Male,pop
50,1988,315576,Male,pop
51,1988,310056,Male,pop
52,1988,305060,Male,pop
53,1988,299909,Male,pop
54,1988,290839,Male,pop
55,1988,289880,Male,pop
56,1988,298067,Male,pop
57,1988,300159,Male,pop
58,1988,295412,Male,pop
59,1988,289154,Male,pop
60,1988,284687,Male,pop
61,1988,286121,Male,pop
62,1988,288121,Male,pop
63,1988,280295,Male,pop
64,1988,276654,Male,pop
65,1988,271551,Male,pop
66,1988,279800,Male,pop
67,1988,283456,Male,pop
68,1988,287860,Male,pop
69,1988,187779,Male,pop
70,1988,172780,Male,pop
71,1988,185841,Male,pop
72,1988,191115,Male,pop
73,1988,192495,Male,pop
74,1988,183965,Male,pop
75,1988,171200,Male,pop
76,1988,156003,Male,pop
77,1988,141571,Male,pop
78,1988,130544,Male,pop
79,1988,117357,Male,pop
80,1988,103643,Male,pop
81,1988,89207,Male,pop
82,1988,75847,Male,pop
83,1988,65281,Male,pop
84,1988,54122,Male,pop
85,1988,44702,Male,pop
86,1988,35227,Male,pop
87,1988,27655,Male,pop
88,1988,21156,Male,pop
89,1988,15193,Male,pop
90,1988,12033,Male,pop
91,1988,8956,Male,pop
92,1988,6589,Male,pop
93,1988,4665,Male,pop
94,1988,3277,Male,pop
95,1988,2263,Male,pop
96,1988,1495,Male,pop
97,1988,959,Male,pop
98,1988,602,Male,pop
99,1988,388,Male,pop
100,1988,223,Male,pop
101,1988,128,Male,pop
102,1988,69,Male,pop
103,1988,39,Male,pop
104,1988,23,Male,pop
0,1989,393224,Male,pop
1,1989,397515,Male,pop
2,1989,385419,Male,pop
3,1989,383623,Male,pop
4,1989,380823,Male,pop
5,1989,365630,Male,pop
6,1989,367989,Male,pop
7,1989,367390,Male,pop
8,1989,373813,Male,pop
9,1989,376013,Male,pop
10,1989,363248,Male,pop
11,1989,335267,Male,pop
12,1989,330331,Male,pop
13,1989,344903,Male,pop
14,1989,357836,Male,pop
15,1989,370561,Male,pop
16,1989,399326,Male,pop
17,1989,421930,Male,pop
18,1989,438599,Male,pop
19,1989,437176,Male,pop
20,1989,451680,Male,pop
21,1989,455974,Male,pop
22,1989,468985,Male,pop
23,1989,468466,Male,pop
24,1989,479402,Male,pop
25,1989,478555,Male,pop
26,1989,467937,Male,pop
27,1989,457243,Male,pop
28,1989,450829,Male,pop
29,1989,431849,Male,pop
30,1989,417748,Male,pop
31,1989,407568,Male,pop
32,1989,394805,Male,pop
33,1989,387751,Male,pop
34,1989,375570,Male,pop
35,1989,380502,Male,pop
36,1989,377640,Male,pop
37,1989,368818,Male,pop
38,1989,378400,Male,pop
39,1989,388145,Male,pop
40,1989,402348,Male,pop
41,1989,429910,Male,pop
42,1989,470784,Male,pop
43,1989,368643,Male,pop
44,1989,363328,Male,pop
45,1989,367433,Male,pop
46,1989,349703,Male,pop
47,1989,320216,Male,pop
48,1989,295705,Male,pop
49,1989,312910,Male,pop
50,1989,315199,Male,pop
51,1989,313923,Male,pop
52,1989,308395,Male,pop
53,1989,303150,Male,pop
54,1989,297872,Male,pop
55,1989,288676,Male,pop
56,1989,287230,Male,pop
57,1989,295018,Male,pop
58,1989,296932,Male,pop
59,1989,291787,Male,pop
60,1989,285084,Male,pop
61,1989,280341,Male,pop
62,1989,281229,Male,pop
63,1989,283006,Male,pop
64,1989,274462,Male,pop
65,1989,270023,Male,pop
66,1989,264566,Male,pop
67,1989,271436,Male,pop
68,1989,274255,Male,pop
69,1989,277386,Male,pop
70,1989,180351,Male,pop
71,1989,165460,Male,pop
72,1989,177531,Male,pop
73,1989,181509,Male,pop
74,1989,181547,Male,pop
75,1989,172777,Male,pop
76,1989,159713,Male,pop
77,1989,144609,Male,pop
78,1989,130018,Male,pop
79,1989,119123,Male,pop
80,1989,105997,Male,pop
81,1989,92697,Male,pop
82,1989,79209,Male,pop
83,1989,66453,Male,pop
84,1989,56534,Male,pop
85,1989,46337,Male,pop
86,1989,37620,Male,pop
87,1989,29322,Male,pop
88,1989,22543,Male,pop
89,1989,16878,Male,pop
90,1989,12717,Male,pop
91,1989,9225,Male,pop
92,1989,6732,Male,pop
93,1989,4816,Male,pop
94,1989,3331,Male,pop
95,1989,2305,Male,pop
96,1989,1545,Male,pop
97,1989,988,Male,pop
98,1989,611,Male,pop
99,1989,372,Male,pop
100,1989,239,Male,pop
101,1989,134,Male,pop
102,1989,74,Male,pop
103,1989,39,Male,pop
104,1989,22,Male,pop
0,1990,395045,Male,pop
1,1990,391956,Male,pop
2,1990,397335,Male,pop
3,1990,386449,Male,pop
4,1990,383927,Male,pop
5,1990,381020,Male,pop
6,1990,366352,Male,pop
7,1990,368210,Male,pop
8,1990,367900,Male,pop
9,1990,373991,Male,pop
10,1990,376665,Male,pop
11,1990,363853,Male,pop
12,1990,335629,Male,pop
13,1990,330896,Male,pop
14,1990,345668,Male,pop
15,1990,358885,Male,pop
16,1990,373236,Male,pop
17,1990,399938,Male,pop
18,1990,421923,Male,pop
19,1990,439297,Male,pop
20,1990,436826,Male,pop
21,1990,451695,Male,pop
22,1990,454912,Male,pop
23,1990,467344,Male,pop
24,1990,468799,Male,pop
25,1990,479772,Male,pop
26,1990,477798,Male,pop
27,1990,466930,Male,pop
28,1990,456440,Male,pop
29,1990,450553,Male,pop
30,1990,430791,Male,pop
31,1990,416052,Male,pop
32,1990,406809,Male,pop
33,1990,394133,Male,pop
34,1990,386916,Male,pop
35,1990,374621,Male,pop
36,1990,379546,Male,pop
37,1990,377279,Male,pop
38,1990,368724,Male,pop
39,1990,378835,Male,pop
40,1990,388807,Male,pop
41,1990,402698,Male,pop
42,1990,428881,Male,pop
43,1990,469282,Male,pop
44,1990,367647,Male,pop
45,1990,362124,Male,pop
46,1990,365908,Male,pop
47,1990,348030,Male,pop
48,1990,318880,Male,pop
49,1990,294549,Male,pop
50,1990,311567,Male,pop
51,1990,313788,Male,pop
52,1990,312352,Male,pop
53,1990,306619,Male,pop
54,1990,301309,Male,pop
55,1990,295660,Male,pop
56,1990,286202,Male,pop
57,1990,284321,Male,pop
58,1990,291767,Male,pop
59,1990,293392,Male,pop
60,1990,287793,Male,pop
61,1990,280734,Male,pop
62,1990,275590,Male,pop
63,1990,275915,Male,pop
64,1990,277333,Male,pop
65,1990,267845,Male,pop
66,1990,262805,Male,pop
67,1990,256884,Male,pop
68,1990,262671,Male,pop
69,1990,264361,Male,pop
70,1990,266224,Male,pop
71,1990,172444,Male,pop
72,1990,157720,Male,pop
73,1990,168509,Male,pop
74,1990,171292,Male,pop
75,1990,170216,Male,pop
76,1990,160984,Male,pop
77,1990,147873,Male,pop
78,1990,132893,Male,pop
79,1990,118415,Male,pop
80,1990,107308,Male,pop
81,1990,94508,Male,pop
82,1990,81902,Male,pop
83,1990,68861,Male,pop
84,1990,57293,Male,pop
85,1990,47868,Male,pop
86,1990,38754,Male,pop
87,1990,30885,Male,pop
88,1990,23842,Male,pop
89,1990,17769,Male,pop
90,1990,13532,Male,pop
91,1990,9545,Male,pop
92,1990,6760,Male,pop
93,1990,4820,Male,pop
94,1990,3359,Male,pop
95,1990,2274,Male,pop
96,1990,1528,Male,pop
97,1990,988,Male,pop
98,1990,622,Male,pop
99,1990,378,Male,pop
100,1990,215,Male,pop
101,1990,134,Male,pop
102,1990,77,Male,pop
103,1990,39,Male,pop
104,1990,20,Male,pop
0,1991,402599,Male,pop
1,1991,393976,Male,pop
2,1991,392047,Male,pop
3,1991,398715,Male,pop
4,1991,387158,Male,pop
5,1991,384327,Male,pop
6,1991,381807,Male,pop
7,1991,366999,Male,pop
8,1991,368827,Male,pop
9,1991,368616,Male,pop
10,1991,374440,Male,pop
11,1991,377423,Male,pop
12,1991,364362,Male,pop
13,1991,336326,Male,pop
14,1991,331472,Male,pop
15,1991,346593,Male,pop
16,1991,361836,Male,pop
17,1991,373556,Male,pop
18,1991,399529,Male,pop
19,1991,423364,Male,pop
20,1991,437341,Male,pop
21,1991,435884,Male,pop
22,1991,449859,Male,pop
23,1991,453097,Male,pop
24,1991,465385,Male,pop
25,1991,465881,Male,pop
26,1991,476401,Male,pop
27,1991,475334,Male,pop
28,1991,465058,Male,pop
29,1991,454073,Male,pop
30,1991,449767,Male,pop
31,1991,429763,Male,pop
32,1991,415327,Male,pop
33,1991,406351,Male,pop
34,1991,393984,Male,pop
35,1991,386069,Male,pop
36,1991,374026,Male,pop
37,1991,379092,Male,pop
38,1991,376454,Male,pop
39,1991,368308,Male,pop
40,1991,378560,Male,pop
41,1991,388135,Male,pop
42,1991,401857,Male,pop
43,1991,428232,Male,pop
44,1991,468755,Male,pop
45,1991,366479,Male,pop
46,1991,360957,Male,pop
47,1991,364634,Male,pop
48,1991,346692,Male,pop
49,1991,317691,Male,pop
50,1991,293191,Male,pop
51,1991,309981,Male,pop
52,1991,312193,Male,pop
53,1991,310516,Male,pop
54,1991,304647,Male,pop
55,1991,298874,Male,pop
56,1991,293042,Male,pop
57,1991,283415,Male,pop
58,1991,281244,Male,pop
59,1991,288276,Male,pop
60,1991,289653,Male,pop
61,1991,283429,Male,pop
62,1991,276067,Male,pop
63,1991,270465,Male,pop
64,1991,270307,Male,pop
65,1991,271129,Male,pop
66,1991,260917,Male,pop
67,1991,255237,Male,pop
68,1991,248910,Male,pop
69,1991,253524,Male,pop
70,1991,253902,Male,pop
71,1991,254761,Male,pop
72,1991,164256,Male,pop
73,1991,149907,Male,pop
74,1991,159390,Male,pop
75,1991,161136,Male,pop
76,1991,159205,Male,pop
77,1991,149506,Male,pop
78,1991,136311,Male,pop
79,1991,121363,Male,pop
80,1991,107049,Male,pop
81,1991,96187,Male,pop
82,1991,83950,Male,pop
83,1991,71966,Male,pop
84,1991,59620,Male,pop
85,1991,48776,Male,pop
86,1991,40535,Male,pop
87,1991,32056,Male,pop
88,1991,25220,Male,pop
89,1991,19209,Male,pop
90,1991,14293,Male,pop
91,1991,10290,Male,pop
92,1991,7083,Male,pop
93,1991,4882,Male,pop
94,1991,3392,Male,pop
95,1991,2298,Male,pop
96,1991,1508,Male,pop
97,1991,1001,Male,pop
98,1991,629,Male,pop
99,1991,379,Male,pop
100,1991,218,Male,pop
101,1991,127,Male,pop
102,1991,78,Male,pop
103,1991,42,Male,pop
104,1991,19,Male,pop
0,1992,402275,Male,pop
1,1992,401584,Male,pop
2,1992,393973,Male,pop
3,1992,392315,Male,pop
4,1992,398251,Male,pop
5,1992,387053,Male,pop
6,1992,384087,Male,pop
7,1992,382084,Male,pop
8,1992,367317,Male,pop
9,1992,368312,Male,pop
10,1992,367908,Male,pop
11,1992,374549,Male,pop
12,1992,377014,Male,pop
13,1992,364222,Male,pop
14,1992,336008,Male,pop
15,1992,331314,Male,pop
16,1992,345821,Male,pop
17,1992,359114,Male,pop
18,1992,370105,Male,pop
19,1992,395860,Male,pop
20,1992,422297,Male,pop
21,1992,436625,Male,pop
22,1992,434746,Male,pop
23,1992,447971,Male,pop
24,1992,451252,Male,pop
25,1992,464089,Male,pop
